ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,TOTAL_PRICE,PRICE_USD
10271,0.20879120879120883,0.5798687089715536,11,0.09189767857024692,2004-07-20,Shipped,3,7,2004,5,60,29,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,1732.0,666.82
10281,0.2527472527472528,0.42190919037199115,7,0.08764568216124646,2004-08-19,Shipped,3,8,2004,5,60,29,Diecast Classics Inc.,2155551555,7586 Pompton St.,Unknown,Allentown,PA,70267,USA,1,Yu,Kyung,Small,1674.1699999999998,644.5554500000001
10291,0.21978021978021983,0.42190919037199115,2,0.07491175067110664,2004-09-08,Shipped,3,9,2004,5,60,29,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Unknown,Boras,Unknown,S-844 67,Sweden,1,Larsson,Maria,Small,1500.98,577.8773
10305,0.38461538461538464,0.36378555798687084,11,0.12576953929475532,2004-10-13,Shipped,4,10,2004,5,60,29,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Unknown,Cambridge,MA,51247,USA,1,Hernandez,Marta,Small,2192.68,844.1818
10313,0.3076923076923077,0.35544310722100647,5,0.09671949984816924,2004-10-22,Shipped,4,10,2004,5,60,29,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Unknown,Vancouver,BC,V3F 2K1,Canada,1,Tannamuri,Yoshi,Small,1797.58,692.0683
10322,0.3186813186813187,0.4695021881838074,11,0.12206898630729221,2004-11-04,Shipped,4,11,2004,5,60,29,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Unknown,Nashua,NH,62005,USA,1,Young,Valarie,Small,2142.35,824.80475
10334,0.3076923076923077,0.47182713347921224,1,0.11799345179318371,2004-11-19,On Hold,4,11,2004,5,60,29,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Unknown,Lule,Unknown,S-958 22,Sweden,1,Berglund,Christina,Small,2086.92,803.4642
10347,0.4835164835164836,1.0,8,0.46706301968947117,2004-11-29,Shipped,4,11,2004,5,60,29,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Medium,5000.0,2631.2825000000003
10357,0.38461538461538464,0.4801695842450766,7,0.1514234225225669,2004-12-10,Shipped,4,12,2004,5,60,29,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,2541.59,978.5121500000001
10370,0.17582417582417587,0.9570568927789935,7,0.12122858653286933,2005-01-20,Shipped,1,1,2005,5,60,29,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,0,O'Hara,Anna,Small,2130.92,820.4042000000001
10381,0.3186813186813187,0.29731947483588617,7,0.08966984714723614,2005-02-17,Shipped,1,2,2005,5,60,29,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Unknown,San Francisco,CA,Unknown,USA,1,Brown,Julie,Small,1701.6999999999998,655.1545
10391,0.41758241758241765,0.15891684901531733,5,0.08910369856779116,2005-03-09,Shipped,1,3,2005,5,60,29,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,0,O'Hara,Anna,Small,1694.0,652.19
10412,0.4505494505494506,0.4801695842450766,11,0.17877060468344574,2005-05-03,Shipped,2,5,2005,5,60,29,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Small,2913.53,1121.7090500000002
10425,0.14285714285714285,0.3055251641137855,10,0.033310858950331125,2005-05-31,In Process,2,5,2005,5,60,29,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,1,Labrune,Janine,Small,935.18,360.04429999999996
10106,0.3076923076923077,0.8685722100656454,2,0.19051487904639994,2003-02-17,Shipped,1,2,2003,2,84,30,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Unknown,Bergamo,Unknown,24100,Italy,1,Rovelli,Giovanni,Medium,3073.26,1183.2051000000001
10120,0.2527472527472528,0.6144693654266958,8,0.11766773254552898,2003-04-29,Shipped,2,4,2003,2,84,30,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Small,2082.4900000000002,801.75865
10133,0.4725274725274726,0.5797319474835886,3,0.21411445171451113,2003-06-27,Shipped,2,6,2003,2,84,30,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Medium,3394.23,1306.77855
10145,0.2637362637362638,0.799234135667396,14,0.15274762199215186,2003-08-25,Shipped,3,8,2003,2,84,30,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Unknown,Pasadena,CA,90003,USA,1,Young,Julie,Small,2559.6,985.446
10168,0.16483516483516486,0.6028446389496717,9,0.07411620162830215,2003-10-28,Shipped,4,10,2003,2,84,30,Technics Stores Inc.,6505556809,9408 Furth Circle,Unknown,Burlingame,CA,94217,USA,1,Hirano,Juri,Small,1490.1599999999999,573.7116000000001
10210,0.4835164835164836,0.6838074398249452,7,0.2471841460751566,2004-01-12,Shipped,1,1,2004,2,84,30,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Unknown,Osaka,Osaka,530-0003,Japan,2,Kentary,Mory,Medium,3844.0,1479.94
10223,0.4505494505494506,1.0,9,0.3119537493373488,2004-02-20,Shipped,1,2,2004,2,84,30,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Medium,4700.0,1819.09035
10235,0.19780219780219782,0.6721827133479212,3,0.09871498977623896,2004-04-02,Shipped,2,4,2004,2,84,30,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Unknown,Tsawassen,BC,T2F 8M4,Canada,1,Lincoln,Elizabeth,Small,1824.72,702.5172
10250,0.23076923076923078,0.9841356673960613,4,0.16076781511499064,2004-05-11,Shipped,2,5,2004,2,84,30,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,Unknown,San Jose,CA,94217,USA,1,Frick,Sue,Small,2668.6800000000003,1027.4418
10263,0.29670329670329676,0.8108588621444202,10,0.17362968147892716,2004-06-28,Shipped,2,6,2004,2,84,30,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Unknown,Bridgewater,CT,97562,USA,1,King,Julie,Small,2843.61,1094.7898500000001
10275,0.3186813186813187,0.8685722100656454,9,0.19716087516276773,2004-07-23,Shipped,3,7,2004,2,84,30,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,1,Labrune,Janine,Medium,3163.65,1218.0052500000002
10284,0.27472527472527475,0.6144693654266958,1,0.12822750643902103,2004-08-21,Shipped,3,8,2004,2,84,30,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Unknown,Oslo,Unknown,N 0106,Norway,1,Klaeboe,Jan,Small,2226.11,857.05235
10297,0.20879120879120883,0.764633479212254,4,0.11673101398681093,2004-09-16,Shipped,3,9,2004,2,84,30,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,Unknown,2,Ireland,1,Cassidy,Dean,Small,2069.75,796.85375
10308,0.23076923076923078,0.764633479212254,7,0.12890541421856422,2004-10-15,Shipped,4,10,2004,2,84,30,Mini Classics,9145554562,3758 North Pendale Street,Unknown,White Plains,NY,24067,USA,1,Frick,Steve,Small,2235.3300000000004,860.60205
10318,0.27472527472527475,1.0,9,0.19368898738076873,2004-11-02,Shipped,4,11,2004,2,84,30,Diecast Classics Inc.,2155551555,7586 Pompton St.,Unknown,Allentown,PA,70267,USA,1,Yu,Kyung,Medium,3100.0,1199.82555
10327,0.4285714285714286,1.0,8,0.3161292789252294,2004-11-10,Resolved,4,11,2004,2,84,30,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Unknown,Kobenhavn,Unknown,1734,Denmark,1,Petersen,Jytte,Medium,4500.0,1840.9545
10339,0.23076923076923078,1.0,2,0.17120994774522136,2004-11-23,Shipped,4,11,2004,2,84,30,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Unknown,Minato-ku,Tokyo,106-0032,Japan,2,Shimamura,Akiko,Small,2700.0,1082.1195
10353,0.23076923076923078,1.0,1,0.22304342359604346,2004-12-04,Shipped,4,12,2004,2,84,30,Gift Ideas Corp.,2035554407,2440 Pompton St.,Unknown,Glendale,CT,97561,USA,1,Lewis,Dan,Medium,2700.0,1353.53295
10374,0.39560439560439564,0.5797319474835886,2,0.17846253162528022,2005-02-02,Shipped,1,2,2005,2,84,30,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,Unknown,South Brisbane,Queensland,4101,Australia,0,Calaghan,Tony,Small,2909.3399999999997,1120.0959
10386,0.16483516483516486,0.6549507658643325,18,0.07999900004926228,2005-03-01,Resolved,1,3,2005,2,84,30,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Small,1570.1699999999998,604.51545
10398,0.3076923076923077,0.6838074398249452,15,0.15674154287987282,2005-03-30,Shipped,1,3,2005,2,84,30,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Unknown,Reims,Unknown,51100,France,1,Henriot,Paul,Small,2613.92,1006.3592000000001
10401,0.39560439560439564,0.6721827133479212,3,0.19933797379099708,2005-04-03,On Hold,2,4,2005,2,84,30,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Unknown,Newark,NJ,94019,USA,1,Brown,William,Medium,3193.26,1229.4051000000002
10416,0.09890109890109892,0.9841356673960613,4,0.07356034665939251,2005-05-10,Shipped,2,5,2005,2,84,30,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Unknown,Reggio Emilia,Unknown,42100,Italy,1,Moroni,Maurizio,Small,1482.6000000000001,570.8009999999999
10107,0.2527472527472528,0.601613785557987,6,0.1156634195227147,2003-02-24,Shipped,1,2,2003,1,60,31,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,1,Yu,Kwai,Small,2055.23,791.26355
10120,0.43956043956043966,0.4276531728665207,4,0.16122514552591896,2003-04-29,Shipped,2,4,2003,1,60,31,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Small,2674.9,1029.8365000000001
10134,0.2637362637362638,0.4772975929978118,6,0.1008237094201977,2003-07-01,Shipped,3,7,2003,1,60,31,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Unknown,Paris,Unknown,75508,France,1,Da Cunha,Daniel,Small,1853.4,713.5590000000001
10145,0.2637362637362638,0.3116794310722101,10,0.07411179008092983,2003-08-25,Shipped,3,8,2003,1,60,31,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Unknown,Pasadena,CA,90003,USA,1,Young,Julie,Small,1490.1000000000001,573.6885
10159,0.39560439560439564,0.336433260393873,18,0.1235255321980461,2003-10-10,Shipped,4,10,2003,1,60,31,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Unknown,San Francisco,CA,Unknown,USA,1,Brown,Julie,Small,2162.16,832.4316
10168,0.43956043956043966,0.4690919037199125,5,0.17147317007176854,2003-10-28,Shipped,4,10,2003,1,60,31,Technics Stores Inc.,6505556809,9408 Furth Circle,Unknown,Burlingame,CA,94217,USA,1,Hirano,Juri,Small,2814.28,1083.4978
10180,0.20879120879120883,0.5103938730853392,13,0.0825599032988816,2003-11-11,Shipped,4,11,2003,1,60,31,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Unknown,Lille,Unknown,59000,France,1,Rance,Martine,Small,1605.0,617.9250000000001
10188,0.28571428571428575,0.5270787746170679,5,0.11847283994097349,2003-11-18,Shipped,4,11,2003,1,60,31,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Unknown,Bergen,Unknown,N 5804,Norway,1,Oeztan,Veysel,Small,2093.44,805.9744000000001
10201,0.2637362637362638,0.5187363238512035,6,0.10750720368923,2003-12-01,Shipped,4,12,2003,1,60,31,Mini Wheels Co.,6505555787,5557 North Pendale Street,Unknown,San Francisco,CA,Unknown,USA,1,Murphy,Julie,Small,1944.3000000000002,748.5555
10210,0.3736263736263737,0.3116794310722101,3,0.11063204974460816,2004-01-12,Shipped,1,1,2004,1,60,31,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Unknown,Osaka,Osaka,530-0003,Japan,2,Kentary,Mory,Small,1986.8000000000002,764.918
10223,0.2417582417582418,0.4607494529540481,5,0.08924780911528624,2004-02-20,Shipped,1,2,2004,1,60,31,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Small,1695.96,652.9446
10236,0.18681318681318687,0.3944201312910284,2,0.05877872193061077,2004-04-03,Shipped,2,4,2004,1,60,31,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Unknown,Philadelphia,PA,71270,USA,1,Hernandez,Rosa,Small,1281.56,493.4006
10251,0.2527472527472528,0.4690919037199125,6,0.09500193740455434,2004-05-18,Shipped,2,5,2004,1,60,31,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Unknown,Newark,NJ,94019,USA,1,Brown,William,Small,1774.22,683.0747
10263,0.3076923076923077,0.43585886214442016,6,0.11141877569266809,2004-06-28,Shipped,2,6,2004,1,60,31,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Unknown,Bridgewater,CT,97562,USA,1,King,Julie,Small,1997.5,769.0375
10275,0.3406593406593407,0.5021881838074398,5,0.13757189903144476,2004-07-23,Shipped,3,7,2004,1,60,31,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,1,Labrune,Janine,Small,2353.2000000000003,905.982
10285,0.15384615384615385,0.3033369803063458,10,0.036694515784884134,2004-08-27,Shipped,3,8,2004,1,60,31,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Unknown,Cambridge,MA,51247,USA,1,Hernandez,Marta,Small,981.2,377.762
10298,0.28571428571428575,0.2951312910284464,2,0.07856892344274216,2004-09-27,Shipped,3,9,2004,1,60,31,Atelier graphique,40.32.2555,"54, rue Royale",Unknown,Nantes,Unknown,44000,France,1,Schmitt,Carine,Small,1550.72,597.0272
10308,0.3076923076923077,0.3447757111597375,3,0.09476959590961326,2004-10-15,Shipped,4,10,2004,1,60,31,Mini Classics,9145554562,3758 North Pendale Street,Unknown,White Plains,NY,24067,USA,1,Frick,Steve,Small,1771.0600000000002,681.8581
10318,0.39560439560439564,0.35311816192560175,5,0.1272929936539891,2004-11-02,Shipped,4,11,2004,1,60,31,Diecast Classics Inc.,2155551555,7586 Pompton St.,Unknown,Allentown,PA,70267,USA,1,Yu,Kyung,Small,2213.4,852.1590000000001
10329,0.3516483516483517,1.0,12,0.35174075983021424,2004-11-15,Shipped,4,11,2004,1,60,31,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,1,Yu,Kwai,Medium,3800.0,2027.4254
10339,0.2637362637362638,0.48249452954048133,1,0.1016619034209344,2004-11-23,Shipped,4,11,2004,1,60,31,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Unknown,Minato-ku,Tokyo,106-0032,Japan,2,Shimamura,Akiko,Small,1864.8,717.948
10362,0.18681318681318687,0.3116794310722101,3,0.04854760831635501,2005-01-05,Shipped,1,1,2005,1,60,31,Technics Stores Inc.,6505556809,9408 Furth Circle,Unknown,Burlingame,CA,94217,USA,1,Hirano,Juri,Small,1142.41,439.82785000000007
10374,0.17582417582417587,0.3613238512035011,4,0.05076735190251656,2005-02-02,Shipped,1,2,2005,1,60,31,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,Unknown,South Brisbane,Queensland,4101,Australia,0,Calaghan,Tony,Small,1172.6,451.45099999999996
10389,0.3626373626373627,1.0,5,0.47783454785683355,2005-03-03,Shipped,1,3,2005,1,60,31,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Unknown,Boras,Unknown,S-844 67,Sweden,1,Larsson,Maria,Medium,3900.0,2687.685
10402,0.5384615384615385,0.3944201312910284,2,0.18987814570899816,2005-04-07,Shipped,2,4,2005,1,60,31,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Unknown,Paris,Unknown,75016,France,1,Perrier,Dominique,Medium,3064.6,1179.871
10417,0.3296703296703297,0.4690919037199125,6,0.12649009203223077,2005-05-13,Disputed,2,5,2005,1,60,31,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Small,2202.48,847.9548
10101,0.21978021978021983,1.0,1,0.2419917548179612,2003-01-09,Shipped,1,1,2003,6,168,32,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Unknown,Frankfurt,Unknown,60528,Germany,1,Keitel,Roland,Medium,2600.0,1452.7513000000001
10110,0.27472527472527475,1.0,1,0.3376495422651973,2003-03-18,Shipped,1,3,2003,6,168,32,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Unknown,Manchester,Unknown,EC2 5NT,UK,1,Ashworth,Victoria,Medium,3100.0,1953.6401500000002
10125,0.3076923076923077,1.0,2,0.441252526529943,2003-05-21,Shipped,2,5,2003,6,168,32,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Medium,3400.0,2496.1321000000003
10139,0.38461538461538464,1.0,8,0.5495560145198729,2003-07-16,Shipped,3,7,2003,6,168,32,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,0,Huxley,Adrian,Large,4100.0,3063.2371000000003
10149,0.18681318681318687,1.0,5,0.2756106868264578,2003-09-12,Shipped,3,9,2003,6,168,32,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Unknown,Brisbane,CA,94217,USA,1,Taylor,Sue,Medium,2300.0,1628.7887
10162,0.46153846153846156,1.0,3,0.49460725096631264,2003-10-18,Shipped,4,10,2003,6,168,32,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Unknown,San Francisco,CA,Unknown,USA,1,Brown,Julie,Large,4800.0,2775.5112
10173,0.17582417582417587,1.0,7,0.2184120341130253,2003-11-05,Shipped,4,11,2003,6,168,32,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Unknown,Bergamo,Unknown,24100,Italy,1,Rovelli,Giovanni,Medium,2200.0,1329.2818
10182,0.16483516483516486,1.0,4,0.1886377656394869,2003-11-12,Shipped,4,11,2003,6,168,32,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,2100.0,1173.37605
10193,0.17582417582417587,1.0,8,0.23478181589583458,2003-11-21,Shipped,4,11,2003,6,168,32,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Unknown,Glen Waverly,Victoria,3150,Australia,0,Connery,Sean,Medium,2200.0,1414.9982
10205,0.3736263736263737,1.0,3,0.515435636626725,2003-12-03,Shipped,4,12,2003,6,168,32,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Large,4000.0,2884.574
10214,0.4835164835164836,1.0,1,0.6655826514429068,2004-01-26,Shipped,1,1,2004,6,168,32,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Unknown,Madrid,Unknown,28023,Spain,1,Sommer,Mart¡n,Large,5000.0,3670.7825000000003
10227,0.2527472527472528,1.0,4,0.3747528614399144,2004-03-02,Shipped,1,3,2004,6,168,32,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Unknown,Lyon,Unknown,69004,France,1,Saveley,Mary,Medium,2900.0,2147.9227
10244,0.40659340659340665,1.0,8,0.40205445761127945,2004-04-29,Shipped,2,4,2004,6,168,32,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Medium,4300.0,2290.8809
10255,0.19780219780219782,1.0,1,0.2385081029096361,2004-06-04,Shipped,2,6,2004,6,168,32,Mini Caravy,88.60.1555,"24, place Kluber",Unknown,Strasbourg,Unknown,67000,France,1,Citeaux,Frederique,Medium,2400.0,1434.51
10280,0.17582417582417587,1.0,10,0.2921084034830637,2004-08-17,Shipped,3,8,2004,6,168,32,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Unknown,Torino,Unknown,10100,Italy,1,Accorti,Paolo,Medium,2200.0,1715.175
10289,0.40659340659340665,1.0,3,0.5727813409192342,2004-09-03,Shipped,3,9,2004,6,168,32,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Unknown,Bergen,Unknown,N 5804,Norway,1,Oeztan,Veysel,Large,4300.0,3184.8509
10304,0.15384615384615385,1.0,14,0.22759687574215093,2004-10-11,Shipped,4,10,2004,6,168,32,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Unknown,Versailles,Unknown,78000,France,1,Tonini,Daniel,Medium,2000.0,1377.376
10312,0.20879120879120883,1.0,11,0.24992298173545863,2004-10-21,Shipped,4,10,2004,6,168,32,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,2500.0,1494.28125
10322,0.3296703296703297,1.0,2,0.3908123643908719,2004-11-04,Shipped,4,11,2004,6,168,32,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Unknown,Nashua,NH,62005,USA,1,Young,Valarie,Medium,3600.0,2232.0144
10332,0.19780219780219782,0.35270787746170684,1,0.05749349112948112,2004-11-17,Shipped,4,11,2004,6,168,32,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Unknown,Manchester,Unknown,EC2 5NT,UK,1,Ashworth,Victoria,Small,1264.08,486.6708
10347,0.16483516483516486,1.0,6,0.3185997454537166,2004-11-29,Shipped,4,11,2004,6,168,32,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Medium,2100.0,1853.8905000000002
10356,0.2637362637362638,1.0,1,0.2926377891677395,2004-12-09,Shipped,4,12,2004,6,168,32,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Unknown,Paris,Unknown,75508,France,1,Da Cunha,Daniel,Medium,3000.0,1717.947
10367,0.28571428571428575,0.9287472647702408,7,0.18757531798065832,2005-01-12,Resolved,1,1,2005,6,168,32,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Unknown,Pasadena,CA,90003,USA,1,Young,Julie,Medium,3033.28,1167.8128000000002
10380,0.16483516483516486,0.2776258205689278,8,0.03739889284866114,2005-02-16,Shipped,1,2,2005,6,168,32,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Small,990.78,381.45029999999997
10390,0.21978021978021983,0.700629102844639,7,0.11387159603166608,2005-03-04,Shipped,1,3,2005,6,168,32,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,2030.86,781.8811
10421,0.3186813186813187,1.0,1,0.3640717699936841,2005-05-29,In Process,2,5,2005,6,168,32,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,3500.0,2091.99375
10109,0.21978021978021983,1.0,1,0.1967042800097348,2003-03-10,Shipped,1,3,2003,0,132,33,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Unknown,Philadelphia,PA,71270,USA,1,Hernandez,Rosa,Medium,2600.0,1215.6144000000002
10123,0.43956043956043966,1.0,3,0.3440323160550179,2003-05-20,Shipped,2,5,2003,0,132,33,Atelier graphique,40.32.2555,"54, rue Royale",Unknown,Nantes,Unknown,44000,France,1,Schmitt,Carine,Medium,4600.0,1987.062
10137,0.3406593406593407,1.0,3,0.2841499720234371,2003-07-10,Shipped,3,7,2003,0,132,33,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Unknown,Reims,Unknown,51100,France,1,Henriot,Paul,Medium,3700.0,1673.5026
10148,0.23076923076923078,1.0,10,0.22397646586528458,2003-09-11,Shipped,3,9,2003,0,132,33,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,0,O'Hara,Anna,Medium,2700.0,1358.4186
